material_id,cpse_id,sector,plant_code,source_material_code,material_type,material_description,technical_spec_text,uom,existing_material_group,unit_price_inr,current_stock_qty,annual_procurement_qty,bucket,human_review_flag
MAT-HE-004730,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-678416,ERSA,MCB 40A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,1743.66,5,24,BKT-ELE-MCB-40A-3P-C-03728,False
MAT-OG-004731,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-114657,ERSA,BEARING SPH ROLLER 22222K C3,SPHERICAL ROLLER BEARING 110X200X53MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,19120.71,3,9,BKT-BRG-SPH-22222K-C3-03729,False
MAT-OG-004732,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-738804,ERSA,BEARING BALL 6312 2RS1 C3,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,3103.21,6,23,BKT-BRG-DGBB-6312-2RS1-03730,False
MAT-MN-004733,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-369255,ERSA,BEARING BALL 6312 2RS1 C3,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,2889.78,4,10,BKT-BRG-DGBB-6312-2RS1-03730,False
MAT-RP-004734,CPSE-IOCL,Refining & Petrochemicals,IOCL-MATHURA-REFINERY,MAT-419238,ERSA,BEARING BALL 6312 2RS1 C3,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,3471.44,10,35,BKT-BRG-DGBB-6312-2RS1-03730,False
MAT-RP-004735,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-954484,ERSA,BALL VALVE 1/2 INCH 300# CF8M FLGD,3-PIECE BALL VALVE FULL BORE 1/2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,EA,PIPING-VALVES,3170.3,8,30,BKT-VLV-BALL-1/2INCH-300#-CF8M-03731,False
MAT-ST-004736,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-991678,ERSA,BL VALVE 1/2 IN 300# CF8M FLGD,3-PIECE BALL VALVE FULL BORE 1/2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,EA,PIPING-VALVES,3703.0,15,52,BKT-VLV-BALL-1/2INCH-300#-CF8M-03731,False
MAT-GT-004737,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,MAT-728472,ERSA,PRESSURE GAUGE 0-100 KG/CM2 DIAL 150MM,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-100 KG/CM2 DIAL 150MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,EA,INSTRUMENTATION-CONTROL,4828.84,4,13,BKT-INS-GAUGE-0-100KGCM2-150MM-03732,False
MAT-HE-004738,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-400199,ERSA,MCCB 630A 3P 50KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 630A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,54060.26,1,4,BKT-ELE-MCCB-630A-3P-50KA-03733,False
MAT-PW-004739,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-473682,HIBE,FLANGE SORF 2 INCH 150# A105,FORGED CARBON STEEL FLANGE SORF SIZE 2 INCH CLASS 150# ASTM A105 ASME B16.5,EA,PIPING-FITTINGS,1134.93,1,8,BKT-FLG-SORF-2INCH-150#-A105-03734,False
MAT-HE-004740,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-918494,HIBE,FLANGE SORF 2 IN 150# A105,FORGED CARBON STEEL FLANGE SORF SIZE 2 INCH CLASS 150# ASTM A105 ASME B16.5,EA,PIPING-FITTINGS,997.92,15,42,BKT-FLG-SORF-2INCH-150#-A105-03734,False
MAT-HE-004741,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-430211,HIBE,"FLANGE SORF 2 "" 150# A105",FORGED CARBON STEEL FLANGE SORF SIZE 2 INCH CLASS 150# ASTM A105 ASME B16.5,EA,PIPING-FITTINGS,1053.57,11,37,BKT-FLG-SORF-2INCH-150#-A105-03734,False
MAT-PW-004742,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,MAT-705578,ERSA,CONTACTOR 9A 3P 230VAC 3TF30,3-POLE POWER CONTACTOR 9A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,1776.61,12,36,BKT-ELE-CONT-9A-3TF30-230V-03735,False
MAT-PW-004743,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,MAT-445314,HIBE,SPIRAL WOUND GASKET 2 INCH 300# SS304/GR,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 300# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,EA,GASKETS-SEALING-PRODUCTS,369.96,87,265,BKT-SEAL-SPRL-2INCH-300#-SS304-03736,False
MAT-MN-004744,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-220554,ERSA,BEARING SPH ROLLER 22218 C3,SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,9114.87,9,34,BKT-BRG-SPH-22218-C3-03737,False
MAT-HE-004745,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-981452,ERSA,MCB 32A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,1449.41,18,88,BKT-ELE-MCB-32A-3P-C-03738,False
MAT-ST-004746,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,MAT-866151,HIBE,PIPE SMLS SS 2 INCH SCH40S ASTM A312 TP3,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40S MATERIAL ASTM A312 TP316L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,3223.61,3,19,BKT-PIPE-2INCH-SCH40S-ASTMA312TP316L-03739,False
MAT-RP-004747,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-190941,ERSA,PRESSURE GAUGE 0-25 KG/CM2 DIAL 100MM,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-25 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,EA,INSTRUMENTATION-CONTROL,2552.26,10,27,BKT-INS-GAUGE-0-25KGCM2-100MM-03740,False
MAT-PW-004748,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,MAT-600395,ERSA,BEARING BALL 6204 OPEN C3,DEEP GROOVE BALL BEARING 20X47X14MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,228.01,2,10,BKT-BRG-DGBB-6204-OPEN-03741,False
MAT-ST-004749,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MAT-640302,ERSA,CONTACTOR 32A 3P 230VAC 3TF34,3-POLE POWER CONTACTOR 32A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,4068.7,4,12,BKT-ELE-CONT-32A-3TF34-230V-03742,False
MAT-RP-004750,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,MAT-802701,ERSA,CONTACTOR 32A 3P 230VAC 3TF34,3-POLE POWER CONTACTOR 32A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,3708.1,10,26,BKT-ELE-CONT-32A-3TF34-230V-03742,False
MAT-ST-004751,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-490067,ERSA,GATE VALVE 6 INCH 150# WCB FLGD,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,45633.39,2,8,BKT-VLV-GATE-6INCH-150#-WCB-03743,False
MAT-HE-004752,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-284640,ERSA,GATE VALVE 1 INCH 150# A105 FLGD,GATE VALVE 1 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,5659.35,6,19,BKT-VLV-GATE-1INCH-150#-A105-03744,False
MAT-MN-004753,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-605161,HIBE,CABLE LT XLPE 1.1KV 4C X 50 SQMM AL ARMD,1.1KV GRADE 4C X 50 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,1131.61,8,20,BKT-CBL-LTXLPE-4CX50SQMM-1.1KV-03745,False
MAT-HE-004754,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,MAT-140350,HIBE,HEX HEAD BOLT M16 X 65MM GR 8.8,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,71.23,53,196,BKT-FAS-BOLT-M16X65MM-8.8-03746,False
MAT-RP-004755,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,MAT-460482,ERSA,MCB 32A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,1624.39,5,15,BKT-ELE-MCB-32A-3P-C-03747,False
MAT-MN-004756,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-896917,ERSA,BEARING BALL 6310 ZZ C3,DEEP GROOVE BALL BEARING 50X110X27MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,2168.06,6,31,BKT-BRG-DGBB-6310-ZZ-03748,False
MAT-ST-004757,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-962822,ERSA,BRG BL 6310 ZZ C3,DEEP GROOVE BALL BEARING 50X110X27MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1882.69,3,7,BKT-BRG-DGBB-6310-ZZ-03748,False
MAT-OG-004758,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,MAT-408135,ERSA,BEARING SPH ROLLER 22316 NORMAL,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,17470.96,14,68,BKT-BRG-SPH-22316-NORMAL-03749,False
MAT-RP-004759,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-346717,HIBE,CABLE LT XLPE 1.1KV 3.5C X 120 SQMM AL A,1.1KV GRADE 3.5C X 120 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,2534.89,3,14,BKT-CBL-LTXLPE-3.5CX120SQMM-1.1KV-03750,False
MAT-PW-004760,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-634370,HIBE,CABLE LT XLPE 1.1KV 3.5C X 120 SQMM AL A,1.1KV GRADE 3.5C X 120 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,2395.68,18,43,BKT-CBL-LTXLPE-3.5CX120SQMM-1.1KV-03750,False
MAT-RP-004761,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-544497,ERSA,GATE VALVE 3 INCH 150# CF8M FLGD,GATE VALVE 3 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY CF8M TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,46215.69,0,2,BKT-VLV-GATE-3INCH-150#-CF8M-03751,False
MAT-PW-004762,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,MAT-637436,ERSA,BEARING SPH ROLLER 22314K C3,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,11651.56,17,41,BKT-BRG-SPH-22314K-C3-03752,False
MAT-ST-004763,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-444484,ERSA,BEARING BALL 6208 OPEN C3,DEEP GROOVE BALL BEARING 40X80X18MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,840.69,9,41,BKT-BRG-DGBB-6208-OPEN-03753,False
MAT-PW-004764,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,MAT-203144,HIBE,STUD BOLT 1-1/4 INCH X 200MM B7 W/2NUTS ,HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/4 INCH X 200MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,SET,HARDWARE-FASTENERS,1196.1,137,352,BKT-FAS-STUD-1-14INCHX200MM-B7-2H-03754,True
MAT-ST-004765,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MAT-353526,HIBE,Stud Bolt 1-1/4 In X 200Mm B7 W/2Nuts 2H,HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/4 INCH X 200MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,SET,HARDWARE-FASTENERS,1532.19,50,130,BKT-FAS-STUD-1-14INCHX200MM-B7-2H-03754,True
MAT-MN-004766,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-527404,HIBE,STUD BOLT 1 INCH X 160MM B7 W/2NUTS 2H,HIGH TENSILE ALLOY STEEL STUD BOLT 1 INCH X 160MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,SET,HARDWARE-FASTENERS,743.61,67,318,BKT-FAS-STUD-1INCHX160MM-B7-2H-03755,False
MAT-RP-004767,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-573858,HIBE,"STUD BOLT 1 "" X 160MM B7 W/2NUTS 2H",HIGH TENSILE ALLOY STEEL STUD BOLT 1 INCH X 160MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,SET,HARDWARE-FASTENERS,643.12,25,114,BKT-FAS-STUD-1INCHX160MM-B7-2H-03755,False
MAT-HE-004768,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-753616,HIBE,PIPE SMLS CS 6 INCH SCH40 ASTM A106 GR B,SEAMLESS PIPE SIZE 6 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,MTR,PIPING-TUBES,3202.11,4,20,BKT-PIPE-6INCH-SCH40-ASTMA106GRB-03756,False
MAT-ST-004769,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-563660,ERSA,DIFF PRESSURE TRANSMITTER 0-2500 MMWC 4-,SMART DIFF PRESSURE TRANSMITTER RANGE 0-2500 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,85483.43,3,8,BKT-INS-XMTR-DIFFPRESSURE-0-2500MMWC-4-20MAHART-03757,False
MAT-ST-004770,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,MAT-695010,ERSA,DIFF PRESSURE TRANS 0-2500 MMWC 4-20MA H,SMART DIFF PRESSURE TRANSMITTER RANGE 0-2500 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,71298.21,1,7,BKT-INS-XMTR-DIFFPRESSURE-0-2500MMWC-4-20MAHART-03757,False
MAT-HE-004771,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-543821,ERSA,Diff Press Trans 0-2500 Mmwc 4-20Ma Hart,SMART DIFF PRESSURE TRANSMITTER RANGE 0-2500 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,74501.24,1,4,BKT-INS-XMTR-DIFFPRESSURE-0-2500MMWC-4-20MAHART-03757,False
MAT-HE-004772,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,MAT-774152,ERSA,CONTACTOR 25A 3P 230VAC 3TF33,3-POLE POWER CONTACTOR 25A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,2760.93,4,11,BKT-ELE-CONT-25A-3TF33-230V-03758,False
MAT-HE-004773,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-783304,HIBE,PIPE SMLS CS 4 INCH SCH40 ASTM A106 GR B,SEAMLESS PIPE SIZE 4 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,MTR,PIPING-TUBES,1560.98,11,41,BKT-PIPE-4INCH-SCH40-ASTMA106GRB-03759,False
MAT-RP-004774,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-833271,HIBE,CABLE LT XLPE 1.1KV 3.5C X 240 SQMM AL A,1.1KV GRADE 3.5C X 240 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,5161.79,7,24,BKT-CBL-LTXLPE-3.5CX240SQMM-1.1KV-03760,False
MAT-RP-004775,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,MAT-641396,ERSA,MCCB 400A 3P 50KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 400A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,45638.54,0,1,BKT-ELE-MCCB-400A-3P-50KA-03761,False
MAT-GT-004776,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MAT-127545,HIBE,FLANGE WNRF 3 INCH 150# A105,FORGED CARBON STEEL FLANGE WNRF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,EA,PIPING-FITTINGS,2182.51,9,45,BKT-FLG-WNRF-3INCH-150#-A105-03762,False
MAT-MN-004777,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-627875,ERSA,MCB 63A 4P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 63A 4P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,2833.06,7,24,BKT-ELE-MCB-63A-4P-C-03763,False
MAT-MN-004778,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-721837,ERSA,MCB 63A 4P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 63A 4P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,3389.84,21,64,BKT-ELE-MCB-63A-4P-C-03763,False
MAT-MN-004779,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-401567,ERSA,DIFF PRESSURE TRANSMITTER 0-10000 MMWC 4,SMART DIFF PRESSURE TRANSMITTER RANGE 0-10000 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,78082.34,0,2,BKT-INS-XMTR-DIFFPRESSURE-0-10000MMWC-4-20MAHART-03764,False
MAT-OG-004780,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,MAT-769473,HIBE,HEX HEAD BOLT M24 X 80MM GR 8.8,HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,191.39,8,39,BKT-FAS-BOLT-M24X80MM-8.8-03765,False
MAT-MN-004781,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-214550,ERSA,BEARING BALL 6310 OPEN C3,DEEP GROOVE BALL BEARING 50X110X27MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1681.7,7,30,BKT-BRG-DGBB-6310-OPEN-03766,False
MAT-MN-004782,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-442544,ERSA,BEARING SPH ROLLER 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,10663.49,6,30,BKT-BRG-SPH-22314-NORMAL-03767,False
MAT-RP-004783,CPSE-IOCL,Refining & Petrochemicals,IOCL-MATHURA-REFINERY,MAT-735780,ERSA,BEARING SPH ROLLER 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,9255.62,2,6,BKT-BRG-SPH-22314-NORMAL-03767,False
MAT-PW-004784,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,MAT-827469,ERSA,BEARING BALL 6210 OPEN C3,DEEP GROOVE BALL BEARING 50X90X20MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1290.5,4,11,BKT-BRG-DGBB-6210-OPEN-03768,False
MAT-ST-004785,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,MAT-594678,ERSA,BRG BL 6210 OPEN C3,DEEP GROOVE BALL BEARING 50X90X20MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1173.89,86,222,BKT-BRG-DGBB-6210-OPEN-03768,False
MAT-HE-004786,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-394945,ERSA,DIFF PRESSURE TRANSMITTER 0-10000 MMWC 4,SMART DIFF PRESSURE TRANSMITTER RANGE 0-10000 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,89977.8,1,3,BKT-INS-XMTR-DIFFPRESSURE-0-10000MMWC-4-20MAHART-03769,False
MAT-RP-004787,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-875279,ERSA,DIFF PR XMTR 0-10000 MMWC 4-20MA HART,SMART DIFF PRESSURE TRANSMITTER RANGE 0-10000 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,80227.99,1,6,BKT-INS-XMTR-DIFFPRESSURE-0-10000MMWC-4-20MAHART-03769,False
MAT-RP-004788,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-672143,ERSA,MCCB 250A 3P 36KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 250A 3P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,25212.7,5,14,BKT-ELE-MCCB-250A-3P-36KA-03770,False
MAT-GT-004789,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,MAT-878518,HIBE,HEX HEAD BOLT M20 X 80MM GR 4.6,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 80MM LENGTH PROPERTY CLASS 4.6 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,85.47,18,65,BKT-FAS-BOLT-M20X80MM-4.6-03771,False
MAT-OG-004790,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-768628,ERSA,BEARING SPH ROLLER 22314K NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,9044.68,4,21,BKT-BRG-SPH-22314K-NORMAL-03772,False
MAT-MN-004791,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-599660,ERSA,BRG SPH RLLR 22314K NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,9277.49,7,19,BKT-BRG-SPH-22314K-NORMAL-03772,False
MAT-ST-004792,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-504237,ERSA,BEARING SPH ROLLER 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,10254.12,6,17,BKT-BRG-SPH-22314-NORMAL-03773,False
MAT-MN-004793,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-782791,ERSA,BEARING SPH ROLLER 22320 C3,SPHERICAL ROLLER BEARING 100X215X73MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,31705.17,1,4,BKT-BRG-SPH-22320-C3-03774,False
